dataset,case,step,frame_index_in_file,time,source_file,x_top10mean,y_rank450mean_ascending
sorted_degree,LP1_0,302,44,44.0,step7_302_sorted_degree_TIP3_O_exp.dat,257.31734040000003,179.44783040000002
sorted_degree,LP1_0,302,45,45.0,step7_302_sorted_degree_TIP3_O_exp.dat,255.1214192,179.7967555
sorted_degree,LP1_0,302,46,46.0,step7_302_sorted_degree_TIP3_O_exp.dat,258.16040019999997,179.6669105
sorted_degree,LP1_0,302,47,47.0,step7_302_sorted_degree_TIP3_O_exp.dat,257.3979539,179.2319647
sorted_degree,LP1_0,302,48,48.0,step7_302_sorted_degree_TIP3_O_exp.dat,258.9259813,179.78217650000002
sorted_degree,LP1_0,302,49,49.0,step7_302_sorted_degree_TIP3_O_exp.dat,262.13759050000004,180.85626870000004
sorted_degree,LP1_0,302,50,50.0,step7_302_sorted_degree_TIP3_O_exp.dat,258.2841719,180.2130338
sorted_degree,LP1_0,302,51,51.0,step7_302_sorted_degree_TIP3_O_exp.dat,259.54811570000004,180.7561669
sorted_degree,LP1_0,302,52,52.0,step7_302_sorted_degree_TIP3_O_exp.dat,260.96261979999997,180.7939577
sorted_degree,LP1_0,302,53,53.0,step7_302_sorted_degree_TIP3_O_exp.dat,258.69509320000003,180.03258
sorted_degree,LP1_0,302,54,54.0,step7_302_sorted_degree_TIP3_O_exp.dat,259.3878252999999,180.5330215
sorted_degree,LP1_0,302,55,55.0,step7_302_sorted_degree_TIP3_O_exp.dat,259.4462649,179.9867855
sorted_degree,LP1_0,302,56,56.0,step7_302_sorted_degree_TIP3_O_exp.dat,260.24658880000004,178.8272408
sorted_degree,LP1_0,302,57,57.0,step7_302_sorted_degree_TIP3_O_exp.dat,258.48036090000005,178.7455562
sorted_degree,LP1_0,302,58,58.0,step7_302_sorted_degree_TIP3_O_exp.dat,258.5641018,178.6988635
sorted_degree,LP1_0,302,59,59.0,step7_302_sorted_degree_TIP3_O_exp.dat,259.3344793,178.04093600000002
sorted_degree,LP1_0,302,60,60.0,step7_302_sorted_degree_TIP3_O_exp.dat,257.89067910000006,178.7888029
sorted_degree,LP1_0,302,61,61.0,step7_302_sorted_degree_TIP3_O_exp.dat,259.8693439,179.0503318
sorted_degree,LP1_0,302,62,62.0,step7_302_sorted_degree_TIP3_O_exp.dat,261.20434670000003,181.1328456
sorted_degree,LP1_0,302,63,63.0,step7_302_sorted_degree_TIP3_O_exp.dat,261.57169080000006,180.1570584
sorted_degree,LP1_0,302,64,64.0,step7_302_sorted_degree_TIP3_O_exp.dat,260.4757766,180.14599030000002
sorted_degree,LP1_0,302,65,65.0,step7_302_sorted_degree_TIP3_O_exp.dat,260.0586005,179.69814580000002
sorted_degree,LP1_0,302,66,66.0,step7_302_sorted_degree_TIP3_O_exp.dat,260.5526695,180.80399519999997
sorted_degree,LP1_0,302,67,67.0,step7_302_sorted_degree_TIP3_O_exp.dat,258.0465717000001,178.9788835
sorted_degree,LP1_0,302,68,68.0,step7_302_sorted_degree_TIP3_O_exp.dat,259.9751455,178.9798607
sorted_degree,LP1_0,302,69,69.0,step7_302_sorted_degree_TIP3_O_exp.dat,258.8609966,178.3215074
sorted_degree,LP1_0,302,70,70.0,step7_302_sorted_degree_TIP3_O_exp.dat,256.44642999999996,178.8567111
sorted_degree,LP1_0,302,71,71.0,step7_302_sorted_degree_TIP3_O_exp.dat,260.2466704,178.0867149
sorted_degree,LP1_0,302,72,72.0,step7_302_sorted_degree_TIP3_O_exp.dat,259.83523379999997,178.7988566
sorted_degree,LP1_0,302,73,73.0,step7_302_sorted_degree_TIP3_O_exp.dat,259.16186120000003,179.166164
sorted_degree,LP1_0,302,74,74.0,step7_302_sorted_degree_TIP3_O_exp.dat,261.15192179999997,179.9727845
sorted_degree,LP1_0,302,75,75.0,step7_302_sorted_degree_TIP3_O_exp.dat,258.987622,179.66658070000003
sorted_degree,LP1_0,302,76,76.0,step7_302_sorted_degree_TIP3_O_exp.dat,261.17492619999996,179.9321773
sorted_degree,LP1_0,302,77,77.0,step7_302_sorted_degree_TIP3_O_exp.dat,261.6650687,179.4158224
sorted_degree,LP1_0,302,78,78.0,step7_302_sorted_degree_TIP3_O_exp.dat,256.29145320000003,177.9904217
sorted_degree,LP1_0,302,79,79.0,step7_302_sorted_degree_TIP3_O_exp.dat,256.22438800000003,178.1890169
sorted_degree,LP1_0,302,80,80.0,step7_302_sorted_degree_TIP3_O_exp.dat,261.1330518000001,180.3446223
sorted_degree,LP1_0,302,81,81.0,step7_302_sorted_degree_TIP3_O_exp.dat,257.7668163,178.96542639999998
sorted_degree,LP1_0,302,82,82.0,step7_302_sorted_degree_TIP3_O_exp.dat,260.13930300000004,180.00392459999998
sorted_degree,LP1_0,302,83,83.0,step7_302_sorted_degree_TIP3_O_exp.dat,260.64717140000005,179.62660440000002
sorted_degree,LP1_0,302,84,84.0,step7_302_sorted_degree_TIP3_O_exp.dat,259.79986410000004,178.3508109
sorted_degree,LP1_0,302,85,85.0,step7_302_sorted_degree_TIP3_O_exp.dat,259.250054,179.6464923
sorted_degree,LP1_0,302,86,86.0,step7_302_sorted_degree_TIP3_O_exp.dat,260.47193949999996,179.46337739999998
sorted_degree,LP1_0,302,87,87.0,step7_302_sorted_degree_TIP3_O_exp.dat,260.7739233,179.3829221
sorted_degree,LP1_0,302,88,88.0,step7_302_sorted_degree_TIP3_O_exp.dat,259.3322655,178.6818984
sorted_degree,LP1_0,302,89,89.0,step7_302_sorted_degree_TIP3_O_exp.dat,257.42343200000005,179.3413925
sorted_degree,LP1_0,302,90,90.0,step7_302_sorted_degree_TIP3_O_exp.dat,259.2596323000001,181.295343
sorted_degree,LP1_0,302,91,91.0,step7_302_sorted_degree_TIP3_O_exp.dat,257.49587710000003,179.28811839999997
sorted_degree,LP1_0,302,92,92.0,step7_302_sorted_degree_TIP3_O_exp.dat,258.8731156,180.2893063
sorted_degree,LP1_0,302,93,93.0,step7_302_sorted_degree_TIP3_O_exp.dat,256.5790748,178.2172112
sorted_degree,LP1_0,302,94,94.0,step7_302_sorted_degree_TIP3_O_exp.dat,256.3336944,178.3964249
sorted_degree,LP1_0,302,95,95.0,step7_302_sorted_degree_TIP3_O_exp.dat,258.6845291000001,178.8727796
sorted_degree,LP1_0,302,96,96.0,step7_302_sorted_degree_TIP3_O_exp.dat,259.07380040000004,177.3769901
sorted_degree,LP1_0,302,97,97.0,step7_302_sorted_degree_TIP3_O_exp.dat,256.9812845,178.2605567
sorted_degree,LP1_0,302,98,98.0,step7_302_sorted_degree_TIP3_O_exp.dat,259.9541091,178.03771110000002
sorted_degree,LP1_0,302,99,99.0,step7_302_sorted_degree_TIP3_O_exp.dat,259.23183959999994,177.3519308
sorted_degree,LP1_0,303,0,0.0,step7_303_sorted_degree_TIP3_O_exp.dat,256.08832309999997,178.2503995
sorted_degree,LP1_0,303,1,1.0,step7_303_sorted_degree_TIP3_O_exp.dat,257.6128146,178.5976877
sorted_degree,LP1_0,303,2,2.0,step7_303_sorted_degree_TIP3_O_exp.dat,255.09087860000005,178.3428936
sorted_degree,LP1_0,303,3,3.0,step7_303_sorted_degree_TIP3_O_exp.dat,256.14688340000004,177.74122800000004
sorted_degree,LP1_0,303,4,4.0,step7_303_sorted_degree_TIP3_O_exp.dat,256.9063619,178.813133
sorted_degree,LP1_0,303,5,5.0,step7_303_sorted_degree_TIP3_O_exp.dat,257.4345255,177.6062082
sorted_degree,LP1_0,303,6,6.0,step7_303_sorted_degree_TIP3_O_exp.dat,256.9029465,177.966593
sorted_degree,LP1_0,303,7,7.0,step7_303_sorted_degree_TIP3_O_exp.dat,257.03531499999997,179.49990279999997
sorted_degree,LP1_0,303,8,8.0,step7_303_sorted_degree_TIP3_O_exp.dat,255.80101619999996,179.0652031
sorted_degree,LP1_0,303,9,9.0,step7_303_sorted_degree_TIP3_O_exp.dat,256.7909635,178.7788467
sorted_degree,LP1_0,303,10,10.0,step7_303_sorted_degree_TIP3_O_exp.dat,259.4294489,179.27256089999997
sorted_degree,LP1_0,303,11,11.0,step7_303_sorted_degree_TIP3_O_exp.dat,255.91943769999997,178.95975140000002
sorted_degree,LP1_0,303,12,12.0,step7_303_sorted_degree_TIP3_O_exp.dat,257.86022599999995,179.3200697
sorted_degree,LP1_0,303,13,13.0,step7_303_sorted_degree_TIP3_O_exp.dat,256.1598834,178.0294584
sorted_degree,LP1_0,303,14,14.0,step7_303_sorted_degree_TIP3_O_exp.dat,260.61756349999996,179.2810745
sorted_degree,LP1_0,303,15,15.0,step7_303_sorted_degree_TIP3_O_exp.dat,256.8435354,177.6152266
sorted_degree,LP1_0,303,16,16.0,step7_303_sorted_degree_TIP3_O_exp.dat,255.74229570000003,177.32423759999998
sorted_degree,LP1_0,303,17,17.0,step7_303_sorted_degree_TIP3_O_exp.dat,255.75182,178.9109466
sorted_degree,LP1_0,303,18,18.0,step7_303_sorted_degree_TIP3_O_exp.dat,258.83305590000003,177.61690310000003
sorted_degree,LP1_0,303,19,19.0,step7_303_sorted_degree_TIP3_O_exp.dat,255.94973600000003,178.62489699999998
sorted_degree,LP1_0,303,20,20.0,step7_303_sorted_degree_TIP3_O_exp.dat,256.71880939999994,178.332699
sorted_degree,LP1_0,303,21,21.0,step7_303_sorted_degree_TIP3_O_exp.dat,253.72020679999997,177.00911299999999
sorted_degree,LP1_0,303,22,22.0,step7_303_sorted_degree_TIP3_O_exp.dat,255.50345480000001,177.4023907
sorted_degree,LP1_0,303,23,23.0,step7_303_sorted_degree_TIP3_O_exp.dat,254.09838599999998,178.4878351
sorted_degree,LP1_0,303,24,24.0,step7_303_sorted_degree_TIP3_O_exp.dat,260.83755179999997,176.83828150000002
sorted_degree,LP1_0,303,25,25.0,step7_303_sorted_degree_TIP3_O_exp.dat,259.51566,176.5793916
sorted_degree,LP1_0,303,26,26.0,step7_303_sorted_degree_TIP3_O_exp.dat,257.981942,177.64078490000003
sorted_degree,LP1_0,303,27,27.0,step7_303_sorted_degree_TIP3_O_exp.dat,258.1125802,176.7147521
sorted_degree,LP1_0,303,28,28.0,step7_303_sorted_degree_TIP3_O_exp.dat,259.24124689999996,178.1276963
sorted_degree,LP1_0,303,29,29.0,step7_303_sorted_degree_TIP3_O_exp.dat,256.5914035,176.6856474
sorted_degree,LP1_0,303,30,30.0,step7_303_sorted_degree_TIP3_O_exp.dat,258.8855541,178.09794860000002
sorted_degree,LP1_0,303,31,31.0,step7_303_sorted_degree_TIP3_O_exp.dat,262.5764677,178.06727279999998
sorted_degree,LP1_0,303,32,32.0,step7_303_sorted_degree_TIP3_O_exp.dat,263.775912,178.47585220000002
